,postalCode,type,subtype,price,typeSale,subtypeSale,roomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
5610,1050,APARTMENT,LOFT,665000.0,FOR_SALE,BUY_REGULAR,,198.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,2.0,0,JUST_RENOVATED
5611,1050,APARTMENT,LOFT,685000.0,FOR_SALE,BUY_REGULAR,,189.0,0.0,USA_HYPER_EQUIPPED,0,0,1,32.0,0,0,0,2.0,0,JUST_RENOVATED
5612,1050,APARTMENT,DUPLEX,695000.0,FOR_SALE,BUY_REGULAR,6.0,175.0,0.0,INSTALLED,0,0,1,15.0,0,0,0,2.0,0,GOOD
5613,1000,APARTMENT,APARTMENT,825000.0,FOR_SALE,BUY_REGULAR,,145.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,4.0,1,AS_NEW
5614,1332,APARTMENT,PENTHOUSE,940000.0,FOR_SALE,BUY_REGULAR,,222.0,0.0,USA_HYPER_EQUIPPED,0,0,1,58.0,0,0,0,4.0,0,AS_NEW
5615,1081,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,SEMI_EQUIPPED,0,0,1,1.0,0,0,0,3.0,0,GOOD
5616,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5617,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5618,1190,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5619,1080,APARTMENT,APARTMENT,230000.0,FOR_SALE,BUY_REGULAR,,114.0,0.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,4.0,0,JUST_RENOVATED
5620,1050,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,,77.0,0.0,SEMI_EQUIPPED,0,1,1,2.0,0,0,0,,0,TO_BE_DONE_UP
5621,7000,APARTMENT,APARTMENT,173420.0,FOR_SALE,BUY_REGULAR,,59.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,0,4.0,0,AS_NEW
5622,7000,APARTMENT,APARTMENT,173420.0,FOR_SALE,BUY_REGULAR,,59.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,0,4.0,0,AS_NEW
5623,7000,APARTMENT,APARTMENT,181395.0,FOR_SALE,BUY_REGULAR,,58.0,0.0,USA_HYPER_EQUIPPED,0,0,1,85.0,0,0,0,4.0,0,AS_NEW
5624,7000,APARTMENT,APARTMENT,196620.0,FOR_SALE,BUY_REGULAR,,67.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,0,4.0,0,AS_NEW
5625,1501,APARTMENT,TRIPLEX,239000.0,FOR_SALE,BUY_REGULAR,,149.0,0.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,,0,AS_NEW
5626,1090,APARTMENT,APARTMENT,245000.0,FOR_SALE,BUY_REGULAR,,71.0,0.0,HYPER_EQUIPPED,0,0,1,8.0,0,0,0,2.0,0,AS_NEW
5627,9400,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,,91.0,0.0,USA_INSTALLED,0,0,1,7.0,0,0,0,3.0,0,AS_NEW
5628,7000,APARTMENT,APARTMENT,267695.0,FOR_SALE,BUY_REGULAR,,82.0,0.0,USA_HYPER_EQUIPPED,0,0,1,8.0,0,0,0,4.0,0,AS_NEW
5629,1760,APARTMENT,APARTMENT,273325.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0,0,2.0,0,AS_NEW
5630,1760,APARTMENT,APARTMENT,273325.0,FOR_SALE,BUY_REGULAR,,97.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0,0,2.0,0,AS_NEW
5631,8460,APARTMENT,APARTMENT,285000.0,FOR_SALE,BUY_REGULAR,,145.0,0.0,INSTALLED,0,0,1,4.0,0,0,0,3.0,0,GOOD
5632,7000,APARTMENT,APARTMENT,312765.0,FOR_SALE,BUY_REGULAR,,104.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,0,4.0,0,AS_NEW
5633,1070,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,,125.0,0.0,USA_HYPER_EQUIPPED,0,0,1,17.0,0,0,0,4.0,0,AS_NEW
5634,1410,APARTMENT,APARTMENT,345000.0,FOR_SALE,BUY_REGULAR,,103.0,0.0,USA_HYPER_EQUIPPED,0,0,1,15.0,0,0,0,4.0,0,AS_NEW
5635,7000,APARTMENT,APARTMENT,364530.0,FOR_SALE,BUY_REGULAR,,114.0,0.0,USA_HYPER_EQUIPPED,0,0,1,22.0,0,0,0,4.0,0,AS_NEW
5636,1700,APARTMENT,DUPLEX,369000.0,FOR_SALE,BUY_REGULAR,,162.0,0.0,USA_HYPER_EQUIPPED,0,0,1,19.0,0,0,0,3.0,0,AS_NEW
5637,1070,APARTMENT,APARTMENT,395000.0,FOR_SALE,BUY_REGULAR,,113.0,0.0,USA_HYPER_EQUIPPED,0,0,1,77.0,0,0,0,4.0,0,AS_NEW
5638,1070,APARTMENT,APARTMENT,399000.0,FOR_SALE,BUY_REGULAR,,113.0,0.0,USA_HYPER_EQUIPPED,0,0,1,63.0,0,0,0,4.0,0,AS_NEW
5639,1410,APARTMENT,PENTHOUSE,445000.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,USA_HYPER_EQUIPPED,0,0,1,84.0,0,0,0,4.0,0,AS_NEW
5640,1150,APARTMENT,APARTMENT,450000.0,FOR_SALE,BUY_REGULAR,,89.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0,0,,0,AS_NEW
5641,1160,APARTMENT,APARTMENT,450000.0,FOR_SALE,BUY_REGULAR,,126.0,0.0,USA_INSTALLED,0,0,1,5.0,0,0,0,4.0,0,AS_NEW
5642,1410,APARTMENT,PENTHOUSE,455000.0,FOR_SALE,BUY_REGULAR,,124.0,0.0,NOT_INSTALLED,0,0,1,15.0,0,0,0,2.0,0,AS_NEW
5643,1410,APARTMENT,PENTHOUSE,455000.0,FOR_SALE,BUY_REGULAR,,124.0,0.0,NOT_INSTALLED,0,0,1,15.0,0,0,0,2.0,0,AS_NEW
5644,1410,APARTMENT,PENTHOUSE,455000.0,FOR_SALE,BUY_REGULAR,,124.0,0.0,NOT_INSTALLED,0,0,1,15.0,0,0,0,,0,AS_NEW
5645,1130,APARTMENT,PENTHOUSE,476000.0,FOR_SALE,BUY_REGULAR,,156.0,0.0,USA_HYPER_EQUIPPED,0,0,1,43.0,0,0,0,4.0,0,AS_NEW
5646,1050,APARTMENT,APARTMENT,595000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,0,2.0,0,AS_NEW
5647,1160,APARTMENT,APARTMENT,647000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,HYPER_EQUIPPED,0,0,1,22.0,0,0,0,2.0,0,AS_NEW
5648,1000,APARTMENT,APARTMENT,649000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,HYPER_EQUIPPED,0,0,1,36.0,0,0,0,,0,AS_NEW
5649,1160,APARTMENT,APARTMENT,670000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,HYPER_EQUIPPED,0,0,1,16.0,0,0,0,2.0,0,AS_NEW
5650,1160,APARTMENT,PENTHOUSE,998000.0,FOR_SALE,BUY_REGULAR,3.0,145.0,0.0,USA_HYPER_EQUIPPED,0,0,1,82.0,0,0,0,3.0,0,AS_NEW
5651,1180,APARTMENT,PENTHOUSE,1450000.0,FOR_SALE,BUY_REGULAR,4.0,198.0,0.0,USA_HYPER_EQUIPPED,0,0,1,134.0,0,0,0,4.0,0,AS_NEW
5652,1180,APARTMENT,PENTHOUSE,1500000.0,FOR_SALE,BUY_REGULAR,4.0,220.0,0.0,USA_HYPER_EQUIPPED,0,0,1,60.0,0,0,0,3.0,0,AS_NEW
5653,1180,APARTMENT,APARTMENT,1500000.0,FOR_SALE,BUY_REGULAR,4.0,220.0,0.0,INSTALLED,1,0,1,60.0,0,0,0,4.0,0,AS_NEW
5654,1050,APARTMENT,PENTHOUSE,2500000.0,FOR_SALE,BUY_REGULAR,5.0,277.0,0.0,HYPER_EQUIPPED,0,0,1,111.0,0,0,0,4.0,0,AS_NEW
5655,1050,APARTMENT,PENTHOUSE,2500000.0,FOR_SALE,BUY_REGULAR,5.0,277.0,0.0,USA_HYPER_EQUIPPED,0,0,1,111.0,0,0,0,2.0,0,AS_NEW
5656,1050,APARTMENT,PENTHOUSE,2500000.0,FOR_SALE,BUY_REGULAR,5.0,277.0,0.0,USA_HYPER_EQUIPPED,0,0,1,111.0,0,0,0,2.0,0,AS_NEW
5657,1050,APARTMENT,FLAT_STUDIO,215000.0,FOR_SALE,BUY_REGULAR,,40.0,,,0,0,1,5.0,0,0,0,2.0,0,JUST_RENOVATED
5658,1050,APARTMENT,APARTMENT,440000.0,FOR_SALE,BUY_REGULAR,,105.0,,,0,0,0,,0,0,0,2.0,0,JUST_RENOVATED
5659,1050,APARTMENT,APARTMENT,495000.0,FOR_SALE,BUY_REGULAR,,100.0,,,0,0,1,9.0,0,0,0,2.0,0,JUST_RENOVATED
5660,1040,APARTMENT,GROUND_FLOOR,880000.0,FOR_SALE,BUY_REGULAR,,191.0,0.0,USA_HYPER_EQUIPPED,0,0,1,30.0,1,122,0,2.0,0,AS_NEW
5661,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5662,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5663,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5664,2018,APARTMENT,APARTMENT,549000.0,FOR_SALE,BUY_REGULAR,,135.0,0.0,INSTALLED,0,0,1,17.0,0,0,0,3.0,0,AS_NEW
5665,1180,APARTMENT,APARTMENT,775000.0,FOR_SALE,BUY_REGULAR,,195.0,0.0,HYPER_EQUIPPED,0,0,1,30.0,0,0,0,4.0,0,AS_NEW
5666,1332,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5667,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5668,6920,APARTMENT,APARTMENT,215000.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,INSTALLED,0,0,1,12.0,0,0,0,3.0,0,GOOD
5669,1030,APARTMENT,DUPLEX,239000.0,FOR_SALE,BUY_REGULAR,,90.0,0.0,NOT_INSTALLED,0,0,0,,0,0,0,2.0,0,TO_RENOVATE
5670,1040,APARTMENT,DUPLEX,495000.0,FOR_SALE,BUY_REGULAR,,140.0,0.0,HYPER_EQUIPPED,0,0,1,2.0,0,0,0,2.0,0,AS_NEW
5671,1420,APARTMENT,APARTMENT,215000.0,FOR_SALE,BUY_REGULAR,,107.0,0.0,HYPER_EQUIPPED,0,0,1,25.0,1,30,0,4.0,0,GOOD
5672,1050,APARTMENT,APARTMENT,1640000.0,FOR_SALE,BUY_REGULAR,4.0,185.0,0.0,USA_HYPER_EQUIPPED,0,0,1,25.0,0,0,0,2.0,0,AS_NEW
5673,4020,APARTMENT,APARTMENT,,FOR_SALE,LIFE_ANNUITY,,142.0,0.0,INSTALLED,0,0,1,4.0,0,0,0,,0,AS_NEW
5674,1400,APARTMENT,FLAT_STUDIO,65000.0,FOR_SALE,BUY_REGULAR,,25.0,0.0,INSTALLED,0,0,0,,0,0,0,4.0,0,TO_RENOVATE
5675,4500,APARTMENT,DUPLEX,99000.0,FOR_SALE,BUY_REGULAR,,100.0,0.0,INSTALLED,0,0,1,,0,0,0,2.0,0,TO_BE_DONE_UP
5676,6060,APARTMENT,APARTMENT,105000.0,FOR_SALE,BUY_REGULAR,,54.0,0.0,INSTALLED,0,0,1,10.0,0,0,0,,0,GOOD
5677,4101,APARTMENT,APARTMENT,110000.0,FOR_SALE,BUY_REGULAR,,81.0,0.0,NOT_INSTALLED,0,0,0,,0,0,0,3.0,0,GOOD
5678,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5679,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5680,2000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5681,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5682,1400,APARTMENT,APARTMENT,130000.0,FOR_SALE,BUY_REGULAR,,55.0,0.0,SEMI_EQUIPPED,0,0,1,7.0,1,8500,0,4.0,0,TO_RENOVATE
5683,4630,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5684,5590,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5685,4040,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5686,9000,APARTMENT,FLAT_STUDIO,135000.0,FOR_SALE,BUY_REGULAR,,25.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,0,2.0,0,GOOD
5687,3390,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5688,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5689,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5690,1030,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,,28.0,0.0,INSTALLED,0,0,1,2.0,0,0,0,4.0,0,GOOD
5691,1030,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,,30.0,0.0,INSTALLED,0,0,0,,0,0,0,4.0,0,GOOD
5692,1180,APARTMENT,FLAT_STUDIO,139000.0,FOR_SALE,BUY_REGULAR,,28.0,0.0,INSTALLED,0,0,0,,0,0,0,2.0,0,JUST_RENOVATED
5693,4500,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,,60.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,0,4.0,0,GOOD
5694,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5695,7160,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,,65.0,0.0,INSTALLED,0,0,1,2.0,0,0,0,2.0,0,GOOD
5696,8370,APARTMENT,DUPLEX,139000.0,FOR_SALE,BUY_REGULAR,,78.0,0.0,INSTALLED,0,0,1,,0,0,0,,0,GOOD
5697,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5698,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5699,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5700,6220,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5701,7333,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5702,1120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5703,1831,APARTMENT,APARTMENT,149000.0,FOR_SALE,BUY_REGULAR,,45.0,0.0,INSTALLED,0,0,1,6.0,0,0,0,2.0,0,GOOD
5704,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5705,7900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5706,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5707,1170,APARTMENT,FLAT_STUDIO,150000.0,FOR_SALE,BUY_REGULAR,,34.0,0.0,INSTALLED,0,0,1,7.0,0,0,0,2.0,0,GOOD
5708,1457,APARTMENT,APARTMENT,150000.0,FOR_SALE,BUY_REGULAR,,44.0,0.0,INSTALLED,0,0,1,4.0,0,0,0,2.0,0,GOOD
5709,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5710,4700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5711,1140,APARTMENT,APARTMENT,155000.0,FOR_SALE,BUY_REGULAR,,60.0,0.0,USA_SEMI_EQUIPPED,0,0,1,10.0,0,0,0,,0,TO_BE_DONE_UP
5712,1457,APARTMENT,APARTMENT,155000.0,FOR_SALE,BUY_REGULAR,,40.0,0.0,SEMI_EQUIPPED,0,0,1,3.0,0,0,0,2.0,0,GOOD
5713,2020,APARTMENT,APARTMENT,155000.0,FOR_SALE,BUY_REGULAR,,75.0,0.0,INSTALLED,0,0,1,5.0,0,0,0,,0,GOOD
5714,7180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5715,7100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5716,7333,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5717,8370,APARTMENT,APARTMENT,159000.0,FOR_SALE,BUY_REGULAR,,51.0,0.0,INSTALLED,1,0,1,,0,0,0,2.0,0,GOOD
5718,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5719,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5720,4500,APARTMENT,APARTMENT,159500.0,FOR_SALE,BUY_REGULAR,,74.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,0,2.0,0,GOOD
5721,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5722,1190,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5723,1457,APARTMENT,APARTMENT,160000.0,FOR_SALE,BUY_REGULAR,,53.0,0.0,SEMI_EQUIPPED,0,0,1,4.0,0,0,0,2.0,0,GOOD
5724,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5725,9620,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5726,7950,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5727,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5728,1457,APARTMENT,APARTMENT,165000.0,FOR_SALE,BUY_REGULAR,,47.0,0.0,SEMI_EQUIPPED,0,0,1,3.0,0,0,0,2.0,0,GOOD
5729,4020,APARTMENT,APARTMENT,165000.0,FOR_SALE,BUY_REGULAR,,69.0,0.0,USA_SEMI_EQUIPPED,0,0,1,,0,0,0,2.0,0,TO_BE_DONE_UP
5730,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5731,1400,APARTMENT,APARTMENT,168000.0,FOR_SALE,BUY_REGULAR,,72.0,0.0,SEMI_EQUIPPED,0,0,1,15.0,0,0,0,2.0,0,GOOD
5732,2260,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5733,1070,APARTMENT,APARTMENT,169000.0,FOR_SALE,BUY_REGULAR,,61.0,0.0,INSTALLED,0,0,1,5.0,0,0,0,2.0,0,TO_RENOVATE
5734,2400,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5735,9200,APARTMENT,PENTHOUSE,169000.0,FOR_SALE,BUY_REGULAR,,65.0,0.0,SEMI_EQUIPPED,1,0,1,20.0,0,0,0,3.0,0,GOOD
5736,9200,APARTMENT,APARTMENT,169000.0,FOR_SALE,BUY_REGULAR,,65.0,0.0,SEMI_EQUIPPED,1,0,1,20.0,0,0,0,3.0,0,GOOD
5737,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5738,4682,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5739,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5740,8530,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5741,1357,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5742,1731,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5743,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5744,5310,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5745,1490,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5746,1703,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5747,1000,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,,61.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,0,3.0,0,AS_NEW
5748,1000,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,,34.0,0.0,INSTALLED,1,0,1,1.0,0,0,0,2.0,0,GOOD
5749,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5750,1357,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5751,4317,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,,120.0,0.0,SEMI_EQUIPPED,0,0,1,,1,0,0,3.0,0,GOOD
5752,4500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5753,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5754,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5755,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5756,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5757,8791,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5758,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5759,7020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5760,1070,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,,68.0,0.0,USA_INSTALLED,0,0,1,12.0,1,500,0,2.0,0,AS_NEW
5761,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5762,6880,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5763,8470,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5764,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5765,9140,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5766,1950,APARTMENT,FLAT_STUDIO,180000.0,FOR_SALE,BUY_REGULAR,,40.0,0.0,SEMI_EQUIPPED,0,0,1,15.0,0,0,0,2.0,0,TO_BE_DONE_UP
5767,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5768,8370,APARTMENT,APARTMENT,180000.0,FOR_SALE,BUY_REGULAR,,57.0,0.0,INSTALLED,1,0,0,,0,0,0,2.0,0,GOOD
5769,8790,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5770,2660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5771,4600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5772,1030,APARTMENT,FLAT_STUDIO,185000.0,FOR_SALE,BUY_REGULAR,,53.0,0.0,HYPER_EQUIPPED,0,0,1,4.0,0,0,0,2.0,0,AS_NEW
5773,1357,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5774,6820,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5775,8970,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5776,1435,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
5777,1435,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,0,0,,0,
